feature,label
"[-208.73221     106.26177      12.23834      31.69747       1.1070192
   35.367504     -2.3396995    18.701725     -8.020145      9.843932
  -14.439806      9.50715     -14.800398      5.006098    -11.539443
    0.62762344   -8.1849985     5.0536585    -3.9144573     5.091954
   -7.3766646     5.728342     -4.6580167     0.34737578   -3.3466563
    0.86968184   -5.736999      2.6350472    -7.547946      2.1722887
   -7.6841273    -0.816987     -4.2111716     0.5195761    -3.9003067
    1.8809117    -4.0948715     1.35955      -2.5645595     1.9487121 ]",jackhammer
"[-201.23062    124.03353     -1.1954324   16.470478    -9.140802
   11.431261   -14.488476    19.397463   -26.230263    15.400669
  -18.529171    -1.3596762   -5.7852354    5.646759   -15.440629
    6.4559455  -11.005409     6.726198   -15.176464    10.315351
  -14.507857     6.759389    -5.474295     6.2215934   -6.7810116
    0.6315197   -2.720069    -2.8016849   -3.2016263   -4.737442
   -6.15559     -2.9076648    3.2692842   -2.4362922   -1.291363
   -1.305102    -2.8352501   -3.7405555    1.3521842    1.5693555]",car_horn
"[-9.5636902e+01  1.1079374e+02 -6.6535667e+01  5.5430331e+00
 -2.6064093e+01 -7.2854867e+00 -1.3507423e+01 -5.9232221e+00
 -2.3201990e+01 -3.1995907e+00 -1.2721792e+01  3.7160723e+00
 -6.0780320e+00  1.0040624e+01  3.6468780e+00  2.0221521e+01
  1.1759130e+00  4.6525669e+00 -1.2910598e+01 -4.8764563e+00
 -1.1795480e+01 -1.6341509e+00 -7.0765600e+00 -7.8655753e+00
 -1.2778343e+01 -8.0122128e+00 -1.0831740e+01 -3.6739643e+00
 -8.7221031e+00 -4.9964771e-02 -4.5510477e-01  2.1621563e+00
 -4.0111232e+00  1.5851761e+00  8.9412317e-02 -3.9613764e+00
 -8.8999662e+00 -3.4848337e+00 -2.7067854e+00 -1.5520757e+00]",drilling
"[-9.3885521e+01  1.8562280e+02 -8.0236954e+01  5.6387272e+01
 -2.1869175e+01  1.8921503e+01 -1.2195880e+01  6.3098302e+00
 -6.1066170e+00  2.0253613e+00  3.4133737e+00  1.6314112e+00
 -3.2318904e+00 -1.7209220e+00 -4.2067142e+00 -1.9632421e+00
 -7.1982139e-01 -5.2119589e-01 -1.1778499e+00 -3.8515501e+00
 -6.0498638e+00 -7.1812449e+00 -4.1413379e+00 -4.2544303e+00
 -3.4715364e+00 -4.7256255e+00 -2.3524914e+00 -1.5752962e+00
 -8.7090187e-02 -2.6695013e+00 -2.3472862e+00 -4.1911006e+00
 -2.5902715e+00 -2.4004982e+00 -1.5193194e+00 -2.6836190e+00
 -1.2071223e+00 -6.9642586e-01 -8.9102991e-02 -1.3520592e+00]",engine_idling
"[-138.0594       69.84294     -26.157549     20.042387    -23.598093
   26.009964    -17.378147     17.695578    -18.502287     10.226428
  -12.37861      10.244317    -12.652174      8.30957     -10.136372
    8.527736     -8.023556      3.6456842    -7.828509      7.135953
   -5.0908065     4.842295     -5.1645937     2.7177093    -5.0959005
    3.5320885    -3.923832      3.0426033    -2.5619931     2.8090756
   -2.4460711     2.102179     -3.7332563     1.641881     -3.24173
    0.75111973   -2.9821997     1.125504     -2.9641225     1.676233  ]",air_conditioner
"[-4.1274756e+02  2.2063602e+02  4.1337719e+00  1.8366417e+01
  1.2854812e+00  3.1135406e+00  8.1230793e+00  5.4250679e+00
 -8.9380350e+00  7.7045984e+00 -3.1512780e+00 -7.1488495e+00
 -2.9747858e+00 -7.2233729e+00 -9.6214447e+00 -8.6107159e+00
 -1.1017393e+01 -6.3140531e+00 -2.6882935e+00 -5.3182464e+00
 -2.5387685e+00 -3.6459537e+00  3.1753418e-01  6.2910897e-01
 -3.3268740e+00 -5.6454597e+00 -3.7975529e-01 -3.0541685e+00
 -4.5761089e+00 -3.7612479e+00 -2.2090018e+00 -4.2439284e+00
 -5.6985083e+00 -4.5911241e+00 -4.0951948e+00 -3.8269846e+00
 -4.1648054e+00 -5.7808938e+00 -6.8277593e+00 -1.7227917e+00]",siren
"[-2.13865341e+02  7.00097198e+01 -1.56475258e+01  3.62125168e+01
 -2.26146336e+01  2.15370865e+01 -1.61251774e+01  8.79399109e+00
 -2.03360615e+01  1.55037479e+01 -1.23507605e+01  3.07884192e+00
 -1.51531000e+01  5.77705812e+00 -1.14470415e+01  4.13624239e+00
 -1.22393570e+01  1.36149275e+00 -4.71246386e+00  9.83734131e+00
 -6.71634674e+00  2.08776221e-01 -2.76570082e+00  4.84933853e+00
 -1.01177139e+01  8.85392189e-01 -1.60213971e+00 -1.72984564e+00
  5.68726838e-01  4.18809843e+00 -7.00659180e+00  1.56931281e+00
 -3.49859715e+00 -1.29934072e+00 -2.96755362e+00  1.63606012e+00
 -4.53960657e+00 -9.19631720e-01 -5.18810987e+00 -2.12620282e+00]",street_music
"[-9.6739418e+01  3.3691139e+01 -4.4012718e+01  8.8519278e+00
 -2.9251699e+01  2.2531599e+01 -1.9322659e+01  2.8679278e+00
 -2.3066595e+01 -5.2943957e-01 -1.9705103e+01  4.6775775e+00
 -1.5109404e+01  1.1219622e+00 -6.1173983e+00  3.0452557e+00
 -6.4759583e+00  8.5200033e+00 -2.4419606e+00  1.1642142e+01
  1.8928452e+00  7.5317688e+00 -2.1282847e+00  2.7913642e+00
 -1.7758923e+00  4.0294499e+00 -1.2476581e+00  2.5456622e-01
 -6.4137688e+00 -1.4697737e+00 -4.1135254e+00 -5.0772429e-02
 -6.5500679e+00 -1.8738418e+00 -4.1708274e+00  4.3544474e+00
 -3.4323508e-01  3.2770553e+00  1.5950979e+00  3.8183880e+00]",drilling
"[-2.19335220e+02  1.16259529e+02 -3.92551384e+01  6.30603447e+01
 -2.29531841e+01  2.18339958e+01 -2.95678329e+00  4.47694445e+00
 -5.38314915e+00  4.14707375e+00 -1.24058208e+01  3.59254193e+00
 -1.18880253e+01 -5.94573259e-01 -1.41775255e+01 -7.96487904e+00
 -1.27111015e+01 -2.00229597e+00 -2.60576725e+00  1.59898019e+00
 -5.54519272e+00 -1.96430886e+00  4.07051563e-01  3.83139086e+00
 -1.79041266e+00  8.22975263e-02 -2.26514530e+00 -3.35312891e+00
 -3.39052081e+00 -3.94353461e+00 -1.22934794e+00 -4.39171028e+00
 -6.98566294e+00 -2.65341592e+00 -3.50140071e+00 -4.34990501e+00
 -1.49117851e+00 -5.96477938e+00 -3.85546660e+00  1.59799814e+00]",street_music
"[-3.9280881e+02  2.1326851e+02 -9.2222004e+00  2.0577465e+01
 -4.2206831e+00  6.7504349e+00  1.0198319e+01  8.4420624e+00
 -7.5296097e+00  1.1174566e+01 -2.3058717e+00 -2.5848820e+00
 -2.2181494e+00 -5.5960460e+00 -8.8944407e+00 -5.6363139e+00
 -9.6986923e+00 -6.3998785e+00 -3.8251519e+00 -6.8019605e+00
 -2.5011101e+00 -4.0175400e+00 -6.3443577e-01 -2.4206629e+00
 -5.1258307e+00 -7.5872374e+00 -3.7303917e+00 -9.3325996e+00
 -6.6688275e+00 -6.0654807e+00 -4.9643841e+00 -4.6833405e+00
 -3.7217634e+00 -2.2207541e+00 -2.7539940e+00 -1.7145813e+00
 -2.0506399e+00 -3.1282880e+00 -3.2666869e+00 -9.5560722e-02]",siren
"[-3.3074039e+02  2.4184248e+02 -2.2385015e+01  1.4211767e+01
  1.2438120e+01  6.8732266e+00  1.9529354e+01  7.0249276e+00
  1.0413481e+01  9.8990250e+00  4.3718987e+00  4.4147186e+00
  4.9848947e-01 -1.2845047e+00  3.6510177e+00  6.0863051e+00
  3.2847223e+00 -4.8486533e+00 -8.5635653e+00 -1.4125586e+00
  8.3419502e-01 -1.3015448e+00  2.3397510e+00 -7.7202231e-01
 -6.8948588e+00 -6.3173037e+00 -4.3000751e+00 -1.2406874e+00
  6.3106084e-01  1.9341829e+00  5.2777691e+00  5.9992366e+00
  1.4195329e+00 -3.2589951e+00 -6.5865064e+00 -7.9365849e+00
 -3.6474764e+00  9.9333391e-02 -7.5638843e-01 -5.2227348e-01]",air_conditioner
"[-1.9895441e+02  1.8551404e+02 -6.5102816e+00  1.1814260e+01
 -1.0724289e+01  1.3271086e+00 -1.8410143e+01  1.5028727e+01
 -1.9944790e+01  4.9604230e+00 -1.4901920e+01 -2.9917359e+00
 -2.4533825e+01 -1.4654608e+01 -1.8901649e+01 -4.1609211e+00
 -1.5559135e+01 -2.0595207e+00 -1.8255078e+00  3.3420292e-01
 -8.0500011e+00 -6.3404455e+00 -1.0574662e+01 -4.5307941e+00
 -1.1051751e+01 -1.6267876e+01 -5.5800257e+00 -9.1715401e-01
 -5.0609927e+00 -5.6105251e+00  1.1196072e+00  1.7449981e+00
  3.0086631e-01 -5.1740513e+00 -5.7964489e-02 -4.8919287e+00
 -7.2388285e-01 -5.4739493e-01 -4.2266527e-01 -3.8751566e+00]",air_conditioner
"[-3.1531580e+02  1.7120549e+02  3.3583233e+00 -7.3733411e+00
  6.5460587e-01  1.9130655e+01 -1.3082096e+01  2.5915361e+01
  8.1059427e+00  2.7524319e+01 -8.0009918e+00  1.0867827e+01
 -9.3127060e+00  1.1147278e+01  5.3114076e+00  1.5447780e+01
  4.2586036e+00  9.6343250e+00  7.2208357e+00  6.6074510e+00
 -2.7208312e+00 -1.2112066e+00  4.1786504e+00  8.6731167e+00
  1.0940676e+00  2.2331698e+00  4.9767241e+00  3.0131497e+00
 -7.8476429e-01 -3.2644720e+00  1.5579052e-01 -6.7819309e-01
  1.1283412e+00  1.7465611e+00  1.1899443e+00  2.5210109e-01
 -1.7025635e+00 -5.9746069e-01 -2.5989268e+00 -3.8764027e-01]",dog_bark
"[-31.684671    58.21742    -77.18673     35.566845   -33.08822
 -11.341536   -29.923105    14.876224   -20.225098    -2.1432743
 -21.940527     7.4070263  -24.78638     -0.43802333 -15.976084
   3.6732419  -18.95267      2.3885949  -11.003073    -6.585026
 -13.100891    -7.576038    -6.7371087    1.3711894    0.25178787
   4.0740647   -5.3408303   -3.1969965   -8.676094    -3.9227421
  -3.6312492    3.5911748    1.5921638    6.981672    -1.0616857
   1.7791535   -0.31192943   4.337361     2.1146646    7.373219  ]",drilling
"[-2.6731937e+02  1.8038435e+02  4.2048645e+01  4.3619164e+01
  2.2055933e+01  3.7324181e+01  6.1511259e+00  2.0134888e+01
  3.2548723e+00  1.1294972e+01  3.8734779e+00  5.1267376e+00
 -2.8337336e-01 -3.1401384e+00 -6.9798154e-01 -6.7069311e+00
 -4.8472028e+00 -8.0247650e+00 -4.6201906e+00 -5.0141277e+00
 -7.9245877e-01 -7.2739272e+00 -4.2762280e+00 -4.7269869e+00
 -1.4440306e+00 -2.6483521e+00 -4.3020844e+00 -2.2808566e+00
 -4.5055418e+00 -1.4537784e+00 -3.8065298e+00 -2.6571236e+00
 -3.2753904e+00 -2.3694940e+00  2.1859938e-02 -5.0422850e+00
 -3.4210560e+00 -3.4376204e-01 -2.3241680e+00 -4.5826178e+00]",engine_idling
"[-2.39254379e+02  1.33803101e+02 -1.94761372e+01  3.65433350e+01
 -1.11140919e+01  2.23786354e+01 -1.38785591e+01  1.46358013e+01
 -9.59900379e+00  8.33809090e+00 -1.25974474e+01  2.87557268e+00
 -1.13499918e+01  7.01815510e+00 -1.17185669e+01  3.80151570e-01
 -9.77362537e+00  3.00910091e+00 -3.40035033e+00 -1.13512866e-01
 -7.15560293e+00 -3.95267200e+00 -1.98360872e+00  1.24629855e+00
 -6.00124025e+00  3.12673187e+00 -4.58273077e+00 -6.18762195e-01
 -2.27185655e+00 -2.79620528e-01  5.95325641e-02  1.45435560e+00
 -4.90786743e+00 -8.74390066e-01 -2.47632742e+00  1.28810382e+00
 -2.54098582e+00 -5.21069586e-01 -6.32229757e+00 -4.17464924e+00]",street_music
"[-3.3627252e+02  9.3502029e+01 -1.3987420e+01  5.8730907e+01
 -2.7984922e+01  3.8020725e+01 -3.2146069e+01  3.2457981e+01
 -2.3433006e+01  2.3220437e+00  1.0089512e+00  1.4346613e+00
 -2.4398839e+00 -3.4364960e+00 -3.8568087e+00  1.7118336e+00
 -7.4945230e+00  1.1474629e+01 -1.7346802e+01  1.0215641e+01
 -8.9036942e+00  6.4989796e+00 -6.7469802e+00 -8.7546682e+00
  3.6729238e+00 -7.0561080e+00 -4.5428219e-01  1.9478135e+00
 -6.0400085e+00 -3.3304875e+00 -1.0519525e+01  4.2542577e+00
 -6.2244625e+00  1.0804533e+00 -2.1560082e+00 -3.8091908e+00
 -5.1716089e+00 -3.7681406e+00  2.0795214e-01 -3.4956858e+00]",air_conditioner
"[-72.265594   -18.230692   -66.62202    -43.205257   -58.166283
 -17.81711    -38.88545     -2.1834834  -23.976892     2.5481036
 -25.515778     2.1092365  -11.633477     9.362184   -13.456286
   8.09364     -8.522865     3.861283    -9.992881     1.4973994
  -7.845133     4.405859    -6.893683     2.962976    -3.5593014
   3.5233903   -2.3333306    4.845713    -2.3533607    3.6878421
  -2.7332883    3.294996    -0.79219204   1.8276422   -3.9618452
   2.6364193    0.79451114   2.0285666   -0.78611594   2.3436208 ]",drilling
"[-2.03520279e+02  1.21131287e+02  6.39900923e+00  3.56155891e+01
 -9.29908872e-01  4.09115677e+01 -1.11473007e+01  1.38229885e+01
 -4.11160374e+00  5.77858305e+00 -1.53588839e+01  1.38799944e+01
 -1.69372482e+01 -5.25912046e-01 -6.19801617e+00  4.55955553e+00
 -8.85792255e+00  7.15085936e+00 -3.55877781e+00  2.79181123e+00
 -4.94741631e+00  6.32119608e+00 -4.19707966e+00  7.94485629e-01
 -5.03348875e+00  5.95488691e+00 -7.12596369e+00  7.29275513e+00
 -7.01000261e+00  7.03989601e+00 -4.66248989e+00  5.40470958e-01
  1.02733999e-01 -2.55625272e+00 -4.79161263e+00  3.90493011e+00
 -5.06443548e+00  7.10522771e-01 -5.13907373e-01 -1.06749868e+00]",jackhammer
"[-4.1187952e+02  1.6086888e+02  2.9442631e+01 -1.5105672e+00
 -1.5154758e+01 -1.5777806e+00 -3.4920883e+00 -1.2298973e+00
 -6.9303675e+00 -6.6707473e+00 -6.0686936e+00 -8.0402374e+00
 -2.9241946e+00 -1.6031075e+00 -4.1968298e+00 -1.3949549e+00
 -3.2664399e+00 -3.4757748e+00 -2.3265913e+00 -1.7560135e+00
 -4.0966272e+00 -5.5298319e+00 -5.7398887e+00 -6.5112963e+00
 -6.2908497e+00 -3.5514638e+00 -2.1204119e+00 -1.6477680e+00
 -2.7764008e+00 -2.0914059e+00 -1.3805459e-01 -7.2077535e-02
 -1.2546659e-01 -1.2170972e+00 -3.0045155e-01  1.0229332e+00
  1.9574544e+00  8.2208532e-01 -8.3932757e-01  9.4310202e-02]",dog_bark
"[-174.05556    127.07115    -39.780247     4.888607   -38.36058
    0.8826563  -38.672394   -13.76283    -33.891064    -3.7234318
  -29.239088    -2.605966   -26.6714      -7.660152   -21.41642
   -6.2691107  -23.763784    -9.499692   -15.829613    -6.420331
  -16.385342    -7.3749943  -11.855977    -4.1827564  -10.783041
   -2.671028    -7.136353    -3.0687058   -6.724043    -3.2235029
   -6.6110315   -1.4671718   -4.3559833   -1.4557334   -4.5037837
   -2.81692     -5.3226905   -2.3886702   -3.6656919   -1.9467124]",street_music
"[-2.1349629e+02  6.5175491e+01 -6.9063993e+00  3.7954945e+01
 -2.6013605e+01  1.8693199e+01  6.1422849e+00  2.7207001e+01
 -2.0608351e+01  3.0335634e+01 -1.7171799e+01  1.6595243e+01
  3.3160608e+00  1.9592730e+01 -3.1550615e+00  2.0574486e+01
  9.2271490e+00  1.1669735e+01 -9.9957180e-01  1.0386066e+01
 -3.2223573e+00  7.0823574e+00  8.5220137e+00 -1.7827045e+00
  4.9495664e+00 -2.7561159e+00  4.2360944e-01  8.2470933e-03
  1.0202442e+01  3.5196068e+00 -5.7538476e+00  1.2910553e+01
 -5.5202866e+00  8.9457045e+00 -8.0594236e-01  5.2018170e+00
 -3.5635285e+00  5.4679790e+00  1.9990153e+00 -5.2419486e+00]",dog_bark
"[-2.8746240e+02  1.5100063e+02  6.1528478e+00  1.4587852e+01
  2.1559162e+01  8.4445648e+00  1.1355639e+01  1.6102617e+01
  1.7102707e+01  1.1691697e+01  3.2800035e+00  5.6683793e+00
  6.7321510e+00  9.6430597e+00 -1.8449926e-01 -1.4915959e+00
  3.9617524e+00  8.1994505e+00  6.2067308e+00  4.2757468e+00
  8.4399385e+00  2.1378260e+00  2.7302413e+00  5.4069166e+00
 -1.2753356e+00 -1.7802801e+00  2.0730383e+00 -3.4464571e-01
  9.7925776e-01  1.8070143e-01 -6.2128687e-01 -2.5332794e+00
 -4.3740163e+00 -8.4789252e-01 -2.0873229e-01  6.2404799e-01
  1.8489133e+00 -2.0971873e-01 -2.1105676e+00 -1.5800689e+00]",children_playing
"[-3.8324066e+02  1.3966907e+02  1.9707340e+01 -4.5275698e+00
 -2.4848513e+01  2.8986361e+00 -1.8734133e+01 -2.2709215e+01
 -1.4088167e+01 -6.4395895e+00 -1.2857958e+01 -7.8089976e+00
 -8.9072742e+00  2.0473485e+00  7.9012151e+00 -1.4444815e+00
 -1.7704983e+01 -1.1730785e+01 -4.8119375e-01 -2.1335950e+00
 -6.7932577e+00 -6.0601540e+00 -1.3958213e+00 -3.8663728e+00
 -4.8294983e+00 -7.3146758e+00 -1.6625230e+00 -4.0868643e-01
  4.4850010e-01  4.4163570e-01 -2.7678041e+00 -2.9850001e+00
 -2.9349217e+00 -2.4758146e+00 -1.5849143e+00 -2.2248507e-01
 -6.5716398e-01 -2.5021628e-01 -7.8226632e-01 -5.3525686e-01]",dog_bark
"[-2.2116925e+02  1.4328250e+02 -7.3430855e+01 -4.8778500e+01
 -6.6581974e+00  4.3426275e+00  1.1136152e+00  2.0526497e+01
 -2.5253921e+00  1.1650680e+01 -4.9491496e+00  1.1656971e+01
 -1.3557416e+01  2.6081903e+00  1.2717630e+00  9.4676644e-01
 -7.7262864e+00  1.4397282e+01  4.5676198e+00  2.8323507e+00
  6.2693744e+00  5.8808775e+00  2.1300471e+00  2.7929246e+00
  4.5768776e+00  6.2953699e-01 -2.0915124e+00  7.0849228e+00
  1.4644645e+00 -2.9721258e+00 -4.1035910e+00  1.0879298e+00
 -1.2358569e+00 -1.8743054e+00  1.6883330e-01 -1.5089955e+00
  1.6155358e-01  5.8091891e-01 -1.9229878e+00  6.8420541e-01]",dog_bark
"[-3.5986166e+02  1.3732341e+02 -4.3377811e+01  1.7433718e+01
 -2.3147556e+01  1.3339373e+01 -5.3165727e+00  1.3460796e+01
 -6.9771686e+00  1.4209570e+00 -9.8501062e+00  1.0876277e+01
  1.5183321e+00  1.5108966e+01  1.7764577e+00  4.1591568e+00
  9.3303525e-01  6.1904721e+00  2.1743531e+00  2.7932541e+00
 -4.3265047e+00 -8.0695021e-01  3.7339516e+00  2.1050119e+00
  2.6223009e+00  7.4413639e-01  1.5119579e-01  1.5245427e-01
 -2.7354255e-01  1.4318502e+00  4.3935308e+00 -1.1121614e+00
 -1.1260371e+00  3.2028881e-01  2.2480512e+00  1.9971578e+00
  9.7074896e-01 -2.2307699e+00  4.8905575e-01 -9.2096025e-01]",children_playing
"[-1.2235996e+02  1.3248801e+02 -2.2211092e+01  3.1240183e+01
 -4.9942241e+00  2.7834408e+01 -1.6333607e+01  2.5523232e+01
 -6.5154614e+00  1.2534597e+01 -1.5537685e+01  2.9710546e+00
 -9.1315651e+00  7.7821970e+00 -8.1523027e+00  1.4146547e+00
  3.3940606e+00  1.6077053e+01  4.9822778e-01  8.1985006e+00
 -4.3352857e+00  3.1194413e+00  3.0914476e+00  2.7430868e+00
  2.8653724e+00  4.7935266e+00 -2.3383694e+00 -3.6828777e-01
 -3.1845036e+00  2.9881680e+00  8.8010687e-01  1.1916316e-01
  2.7853444e+00  2.1752472e+00 -1.0544373e+00 -1.9537876e+00
  1.6677570e+00  1.9958094e+00 -2.9806685e+00 -1.1663291e+00]",air_conditioner
"[-1.0164936e+02  1.1480801e+02 -7.9885666e+01  2.5440165e+01
 -1.4447896e+01  4.5157952e+00 -6.5788250e+00  1.8941837e+01
 -1.1812424e+01  9.1621857e+00 -3.1795590e+00  1.0890305e+01
 -3.4504588e+00  9.1806974e+00 -6.0210509e+00  9.2226381e+00
 -1.0567761e-01  1.4531897e+01  3.0639341e+00  4.8825350e+00
  2.6939912e+00  3.7181756e+00  2.6325462e+00  3.8589935e+00
  3.0108815e-01  4.4046569e+00 -2.3712935e+00 -1.3127586e+00
 -4.0630598e+00 -6.3571749e+00 -2.8091836e+00  6.2482009e+00
  9.8329935e+00  1.1743315e+01  5.3739619e+00 -1.1042910e+00
 -2.1957974e+00 -5.8974462e+00 -3.1087737e+00  9.4635522e-01]",street_music
"[-107.258064    120.23885     -27.598915     23.206644    -24.114988
    9.397146    -29.729599      7.5155716   -29.822237      6.161052
  -20.995678     14.326972    -14.453481      1.8553283   -21.882805
    6.605033    -15.932819      3.3190455   -10.453772     -0.20505258
   -7.3357315    -6.302726    -12.847895     -6.9751797    -6.951141
   -0.25176895   -6.152613      1.3624165    -7.8106318     2.275903
   -3.5454242     0.21620584   -2.049253     -1.3425459     1.1494988
    2.2985077    -3.946553      1.0519313    -0.6486512     1.0069396 ]",jackhammer
"[-1.15624504e+02  9.40108795e+01 -7.00225592e+00  2.78080807e+01
  8.62972164e+00  3.47231255e+01 -1.35540314e+01  2.68699112e+01
 -1.13384619e+01  2.52598724e+01 -7.52262878e+00  1.22464027e+01
 -1.10950127e+01  8.32163906e+00 -9.26836586e+00  1.12684498e+01
 -5.36723185e+00  1.00645618e+01 -5.73707104e+00  6.49757957e+00
 -1.06894958e+00  4.92839909e+00 -4.12194681e+00  1.90737188e+00
 -4.30727863e+00  2.18974972e+00 -7.81885743e-01  2.89017534e+00
 -2.23198199e+00  4.30013084e+00 -8.22092950e-01  1.16147816e+00
 -8.72135520e-01  4.18486881e+00  5.97692505e-02  1.34240246e+00
 -9.02078092e-01  1.33075368e+00 -3.27426171e+00 -8.53593647e-02]",jackhammer
"[-196.60405     116.69494     -14.574204     27.210878    -12.1229315
   15.2316065   -25.176529      8.215848    -15.50958       6.950876
  -17.006855      7.5184727   -10.704399      6.1003165    -7.9937963
    4.599258     -4.800144      3.4018145    -6.3517084     3.103103
   -3.2001212    -1.4163489     0.9194327     1.9102477    -0.68105805
    5.302736     -0.81665885    2.9247901    -1.7448028     0.45019162
    0.6073955     1.0292513    -1.212172      3.5371168     4.438618
    4.3354135     0.67037815    2.315669     -1.9632028    -4.134068  ]",street_music
"[-4.8552551e+02  8.7823059e+01 -1.8007339e+01  3.4807987e+01
 -1.2008698e+01  7.0707941e+00 -1.1359349e+01  2.4094519e+01
 -2.5968452e+01  6.4528828e+00  8.8647735e-01  3.9992447e+00
 -1.3065906e+01  1.6141346e+01 -5.7089043e+00  1.0599140e+00
 -2.6423647e+00  6.6730108e+00 -1.0229763e+01  2.4798260e+00
 -3.6679385e+00 -5.4286757e+00 -1.2999136e+01  3.2613406e+00
 -9.9027348e+00 -6.7852116e+00 -1.6093187e+00 -2.1733844e+00
 -1.0118775e+01  1.3877693e+00 -2.2416546e+00  4.6455967e-01
 -3.7689309e+00  5.5341989e-01 -6.7917213e+00 -7.8671438e-01
  2.1484943e-02 -3.2012615e+00 -4.1019839e-01  5.3232222e+00]",car_horn
"[-7.8046112e+01  1.2682967e+02 -4.6397263e+01  4.5534683e+01
 -2.7564543e+01  1.9953878e+01 -1.3389078e+01  1.6589798e+01
 -8.5336180e+00  1.0355795e+01 -1.0114832e+01  9.7876558e+00
 -1.1141665e+01  8.3412313e+00 -5.3697128e+00  2.1021874e+00
 -5.2678027e+00  4.3250098e+00 -3.1872303e+00  4.6241369e+00
 -4.4568176e+00  1.7019476e+00 -2.9094861e+00 -2.2539979e-01
 -7.4133724e-01 -9.2686844e-01 -1.6254659e+00 -1.0009010e+00
 -3.6310153e+00  3.3401247e-02 -5.4150599e-01 -1.6070673e+00
 -2.3094265e+00 -2.4678919e+00  9.8419684e-01 -3.4495158e+00
 -3.0660627e+00 -3.8190210e+00 -3.2678246e+00 -5.8789663e+00]",jackhammer
"[-1.7772224e+02  4.0015388e+01 -3.7018360e+01  1.6411453e+01
 -2.8143721e+01  2.1987476e+01 -7.8318110e+00  3.2259151e-01
 -1.7725912e+01  1.3987508e+01 -9.1507034e+00  1.2746906e+01
  3.5456326e+00  1.9895748e+00 -1.3096386e+01  5.1827903e+00
 -6.3261070e+00  5.1989098e+00 -6.8364520e+00  5.3114061e+00
 -3.7885699e+00  7.6658883e+00  1.6952299e-03  5.0190687e+00
 -2.8100002e+00 -9.7101443e-03 -9.2555285e+00  6.2910266e+00
 -1.3662776e+00  5.4186530e-02 -4.9529638e+00  1.7352148e+00
  1.3646456e+00  1.6619895e+00 -2.0812147e+00  3.1192594e+00
 -3.6072726e+00 -1.6780183e+00  1.6417102e+00 -4.8742156e-02]",drilling
